IdCursosSociosPresentes,IdCurso,idSocio,FechaPresente
7102,209,6018,2018-03-13 00:00:00
7103,209,6344,2018-03-13 00:00:00
7104,209,6340,2018-03-13 00:00:00
7105,209,6343,2018-03-13 00:00:00
7106,209,4452,2018-03-08 00:00:00
7107,209,5180,2018-03-08 00:00:00
7108,209,4674,2018-03-08 00:00:00
7109,209,5933,2018-03-08 00:00:00
7110,209,5046,2018-03-08 00:00:00
7111,209,3656,2018-03-08 00:00:00
7112,209,4808,2018-03-08 00:00:00
7113,209,6022,2018-03-08 00:00:00
7114,209,5542,2018-03-08 00:00:00
7115,209,5988,2018-03-08 00:00:00
7116,209,3658,2018-03-08 00:00:00
7117,209,6341,2018-03-08 00:00:00
7118,209,6018,2018-03-08 00:00:00
7119,209,6340,2018-03-08 00:00:00
7120,209,6343,2018-03-08 00:00:00
7121,209,4711,2018-03-08 00:00:00
7122,210,3333,2018-03-28 00:00:00
7123,210,6318,2018-03-28 00:00:00
7124,210,6370,2018-03-28 00:00:00
7125,210,6357,2018-03-28 00:00:00
7126,210,4658,2018-03-28 00:00:00
7127,210,6355,2018-03-28 00:00:00
7128,210,5210,2018-03-28 00:00:00
7129,210,6368,2018-03-28 00:00:00
7130,210,6363,2018-03-28 00:00:00
7131,210,6365,2018-03-28 00:00:00
7132,210,6360,2018-03-28 00:00:00
7133,210,6361,2018-03-28 00:00:00
7134,210,6356,2018-03-28 00:00:00
7135,210,6366,2018-03-28 00:00:00
7136,210,6354,2018-03-28 00:00:00
7137,210,6362,2018-03-28 00:00:00
7138,210,5980,2018-03-28 00:00:00
7139,210,5979,2018-03-28 00:00:00
7140,210,6201,2018-03-28 00:00:00
7141,210,6207,2018-03-28 00:00:00
7142,210,5116,2018-03-28 00:00:00
7143,210,6367,2018-03-28 00:00:00
7144,210,5980,2018-03-26 00:00:00
7145,210,5979,2018-03-26 00:00:00
7146,210,6197,2018-03-26 00:00:00
7147,210,6201,2018-03-26 00:00:00
7148,210,6207,2018-03-26 00:00:00
7149,210,5116,2018-03-26 00:00:00
7150,210,6367,2018-03-26 00:00:00
7151,210,6362,2018-03-26 00:00:00
7152,210,6354,2018-03-26 00:00:00
7153,210,6356,2018-03-26 00:00:00
7154,210,6366,2018-03-26 00:00:00
7155,210,6361,2018-03-26 00:00:00
7156,210,6365,2018-03-26 00:00:00
7157,210,6360,2018-03-26 00:00:00
7158,210,6360,2018-03-26 00:00:00
7159,210,6363,2018-03-26 00:00:00
7160,210,5210,2018-03-26 00:00:00
7161,210,6368,2018-03-26 00:00:00
7162,210,6355,2018-03-26 00:00:00
7163,210,4658,2018-03-26 00:00:00
7164,210,6357,2018-03-26 00:00:00
7165,210,6370,2018-03-26 00:00:00
7166,210,6318,2018-03-26 00:00:00
7167,210,3333,2018-03-26 00:00:00
7168,210,6376,2018-03-26 00:00:00
7169,210,5980,2018-03-23 00:00:00
7170,210,5979,2018-03-23 00:00:00
7171,210,6197,2018-03-23 00:00:00
7172,210,6201,2018-03-23 00:00:00
7173,210,6207,2018-03-23 00:00:00
7174,210,5116,2018-03-23 00:00:00
7175,210,6367,2018-03-23 00:00:00
7176,210,6362,2018-03-23 00:00:00
7177,210,6354,2018-03-23 00:00:00
7178,210,6366,2018-03-23 00:00:00
7179,210,6356,2018-03-23 00:00:00
7180,210,6361,2018-03-23 00:00:00
7181,210,6365,2018-03-23 00:00:00
7182,210,6360,2018-03-23 00:00:00
7183,210,6363,2018-03-23 00:00:00
7184,210,5210,2018-03-23 00:00:00
7185,210,4658,2018-03-23 00:00:00
7186,210,6368,2018-03-23 00:00:00
7187,210,6355,2018-03-23 00:00:00
7188,210,6357,2018-03-23 00:00:00
7189,210,6370,2018-03-23 00:00:00
7190,210,6318,2018-03-23 00:00:00
7191,210,3333,2018-03-23 00:00:00
7192,210,6376,2018-03-23 00:00:00
7193,210,5980,2018-03-21 00:00:00
7194,210,5979,2018-03-21 00:00:00
7195,210,6197,2018-03-21 00:00:00
7196,210,6201,2018-03-21 00:00:00
7197,210,6207,2018-03-21 00:00:00
7198,210,5116,2018-03-21 00:00:00
7199,210,6367,2018-03-21 00:00:00
7200,210,6354,2018-03-21 00:00:00
7201,210,6362,2018-03-21 00:00:00
7202,210,6361,2018-03-21 00:00:00
7203,210,6365,2018-03-21 00:00:00
7204,210,6363,2018-03-21 00:00:00
7205,210,6360,2018-03-21 00:00:00
7206,210,6368,2018-03-21 00:00:00
7207,210,6364,2018-03-21 00:00:00
7208,210,5210,2018-03-21 00:00:00
7209,210,4658,2018-03-21 00:00:00
7210,210,6355,2018-03-21 00:00:00
7211,210,6357,2018-03-21 00:00:00
7212,210,6370,2018-03-21 00:00:00
7213,210,6318,2018-03-21 00:00:00
7214,210,3333,2018-03-21 00:00:00
7215,210,6376,2018-03-21 00:00:00
7216,210,5980,2018-03-19 00:00:00
7217,210,6197,2018-03-19 00:00:00
7218,210,5979,2018-03-19 00:00:00
7219,210,6201,2018-03-19 00:00:00
7220,210,5116,2018-03-19 00:00:00
7221,210,6367,2018-03-19 00:00:00
7222,210,6354,2018-03-19 00:00:00
7223,210,6356,2018-03-19 00:00:00
7224,210,6366,2018-03-19 00:00:00
7225,210,6361,2018-03-19 00:00:00
7226,210,6365,2018-03-19 00:00:00
7227,210,6363,2018-03-19 00:00:00
7228,210,6360,2018-03-19 00:00:00
7229,210,6368,2018-03-19 00:00:00
7230,210,6364,2018-03-19 00:00:00
7231,210,5210,2018-03-19 00:00:00
7232,210,6355,2018-03-19 00:00:00
7233,210,6357,2018-03-19 00:00:00
7234,210,6370,2018-03-19 00:00:00
7235,210,6318,2018-03-19 00:00:00
7236,210,3333,2018-03-19 00:00:00
7237,210,5980,2018-03-16 00:00:00
7238,210,5979,2018-03-16 00:00:00
7239,210,6197,2018-03-16 00:00:00
7240,210,6201,2018-03-16 00:00:00
7241,210,6367,2018-03-16 00:00:00
7242,210,6354,2018-03-16 00:00:00
7243,210,6356,2018-03-16 00:00:00
7244,210,6366,2018-03-16 00:00:00
7245,210,6361,2018-03-16 00:00:00
7246,210,6365,2018-03-16 00:00:00
7247,210,6360,2018-03-16 00:00:00
7248,210,6368,2018-03-16 00:00:00
7249,210,6364,2018-03-16 00:00:00
7250,210,5210,2018-03-16 00:00:00
7251,210,4658,2018-03-16 00:00:00
7252,210,6357,2018-03-16 00:00:00
7253,210,6355,2018-03-16 00:00:00
7254,210,6370,2018-03-16 00:00:00
7255,210,6318,2018-03-16 00:00:00
7256,210,5980,2018-03-14 00:00:00
7257,210,5979,2018-03-14 00:00:00
7258,210,6197,2018-03-14 00:00:00
7259,210,6201,2018-03-14 00:00:00
7260,210,5116,2018-03-14 00:00:00
7261,210,6362,2018-03-14 00:00:00
7262,210,6366,2018-03-14 00:00:00
7263,210,6365,2018-03-14 00:00:00
7264,210,6361,2018-03-14 00:00:00
7265,210,6354,2018-03-14 00:00:00
7266,210,6360,2018-03-14 00:00:00
7267,210,6363,2018-03-14 00:00:00
7268,210,6359,2018-03-14 00:00:00
7269,210,6368,2018-03-14 00:00:00
7270,210,5210,2018-03-14 00:00:00
7271,210,4658,2018-03-14 00:00:00
7272,210,6357,2018-03-14 00:00:00
7273,210,6355,2018-03-14 00:00:00
7274,210,6370,2018-03-14 00:00:00
7275,210,6318,2018-03-14 00:00:00
7276,210,3333,2018-03-14 00:00:00
7277,210,6376,2018-03-14 00:00:00
7278,210,5980,2018-04-04 00:00:00
7279,210,5979,2018-04-04 00:00:00
7280,210,6197,2018-04-04 00:00:00
7281,210,6201,2018-04-04 00:00:00
7282,210,6207,2018-04-04 00:00:00
7283,210,5116,2018-04-04 00:00:00
7284,210,6367,2018-04-04 00:00:00
7285,210,6354,2018-04-04 00:00:00
7286,210,6356,2018-04-04 00:00:00
7287,210,6366,2018-04-04 00:00:00
7288,210,6365,2018-04-04 00:00:00
7289,210,6363,2018-04-04 00:00:00
7290,210,6368,2018-04-04 00:00:00
7291,210,5210,2018-04-04 00:00:00
7292,210,4658,2018-04-04 00:00:00
7293,210,6355,2018-04-04 00:00:00
7294,210,6357,2018-04-04 00:00:00
7295,210,6370,2018-04-04 00:00:00
7296,210,6318,2018-04-04 00:00:00
7297,210,3333,2018-04-04 00:00:00
7298,210,6376,2018-04-04 00:00:00
7299,208,5472,2018-04-05 00:00:00
7300,208,3512,2018-04-05 00:00:00
7301,208,5842,2018-04-05 00:00:00
7302,208,6219,2018-04-05 00:00:00
7303,208,6245,2018-04-05 00:00:00
7304,208,6318,2018-04-05 00:00:00
7305,208,6226,2018-04-05 00:00:00
7306,208,6322,2018-04-05 00:00:00
7307,208,5970,2018-04-05 00:00:00
7308,208,6218,2018-04-05 00:00:00
7309,208,6234,2018-04-05 00:00:00
7310,208,4497,2018-04-05 00:00:00
7311,208,5136,2018-04-05 00:00:00
7312,208,5460,2018-04-05 00:00:00
7313,208,6339,2018-04-05 00:00:00
7314,208,4374,2018-04-05 00:00:00
7315,208,3512,2018-04-03 00:00:00
7316,208,6219,2018-04-03 00:00:00
7317,208,6245,2018-04-03 00:00:00
7318,208,6318,2018-04-03 00:00:00
7319,208,6226,2018-04-03 00:00:00
7320,208,5171,2018-04-03 00:00:00
7321,208,6322,2018-04-03 00:00:00
7322,208,5970,2018-04-03 00:00:00
7323,208,6218,2018-04-03 00:00:00
7324,208,6234,2018-04-03 00:00:00
7325,208,5944,2018-04-03 00:00:00
7326,208,5136,2018-04-03 00:00:00
7327,208,4981,2018-04-03 00:00:00
7328,208,5460,2018-04-03 00:00:00
7329,208,4374,2018-04-03 00:00:00
7330,208,5472,2018-03-27 00:00:00
7331,208,5842,2018-03-27 00:00:00
7332,208,6219,2018-03-27 00:00:00
7333,208,6232,2018-03-27 00:00:00
7334,208,6318,2018-03-27 00:00:00
7335,208,6226,2018-03-27 00:00:00
7336,208,5171,2018-03-27 00:00:00
7337,208,6218,2018-03-27 00:00:00
7338,208,6322,2018-03-27 00:00:00
7339,208,4497,2018-03-27 00:00:00
7340,208,5944,2018-03-27 00:00:00
7341,208,5136,2018-03-27 00:00:00
7342,208,4981,2018-03-27 00:00:00
7343,208,5460,2018-03-27 00:00:00
7344,208,6339,2018-03-27 00:00:00
7345,208,4374,2018-03-27 00:00:00
7346,208,5472,2018-03-22 00:00:00
7347,208,3512,2018-03-22 00:00:00
7348,208,5842,2018-03-22 00:00:00
7349,208,6219,2018-03-22 00:00:00
7350,208,5847,2018-03-22 00:00:00
7351,208,6245,2018-03-22 00:00:00
7352,208,6318,2018-03-22 00:00:00
7353,208,6226,2018-03-22 00:00:00
7354,208,5171,2018-03-22 00:00:00
7355,208,5213,2018-03-22 00:00:00
7356,208,6322,2018-03-22 00:00:00
7357,208,5970,2018-03-22 00:00:00
7358,208,6218,2018-03-22 00:00:00
7359,208,6234,2018-03-22 00:00:00
7360,208,4497,2018-03-22 00:00:00
7361,208,5944,2018-03-22 00:00:00
7362,208,5136,2018-03-22 00:00:00
7363,208,5460,2018-03-22 00:00:00
7364,208,6339,2018-03-22 00:00:00
7365,208,4374,2018-03-22 00:00:00
7366,208,5842,2018-03-20 00:00:00
7367,208,3512,2018-03-20 00:00:00
7368,208,6219,2018-03-20 00:00:00
7369,208,5847,2018-03-20 00:00:00
7370,208,6232,2018-03-20 00:00:00
7371,208,6245,2018-03-20 00:00:00
7372,208,6318,2018-03-20 00:00:00
7373,208,6226,2018-03-20 00:00:00
7374,208,5171,2018-03-20 00:00:00
7375,208,5213,2018-03-20 00:00:00
7376,208,6322,2018-03-20 00:00:00
7377,208,5970,2018-03-20 00:00:00
7378,208,6218,2018-03-20 00:00:00
7379,208,6234,2018-03-20 00:00:00
7380,208,4497,2018-03-20 00:00:00
7381,208,5136,2018-03-20 00:00:00
7382,208,4981,2018-03-20 00:00:00
7383,208,5944,2018-03-20 00:00:00
7384,208,6339,2018-03-20 00:00:00
7385,208,4374,2018-03-20 00:00:00
7386,208,5472,2018-03-15 00:00:00
7387,208,5842,2018-03-15 00:00:00
7388,208,3512,2018-03-15 00:00:00
7389,208,6219,2018-03-15 00:00:00
7390,208,5847,2018-03-15 00:00:00
7391,208,6232,2018-03-15 00:00:00
7392,208,6245,2018-03-15 00:00:00
7393,208,6318,2018-03-15 00:00:00
7394,208,6226,2018-03-15 00:00:00
7395,208,5171,2018-03-15 00:00:00
7396,208,5213,2018-03-15 00:00:00
7397,208,6322,2018-03-15 00:00:00
7398,208,6234,2018-03-15 00:00:00
7399,208,4497,2018-03-15 00:00:00
7400,208,5136,2018-03-15 00:00:00
7401,208,4981,2018-03-15 00:00:00
7402,208,5460,2018-03-15 00:00:00
7403,208,4374,2018-03-15 00:00:00
7404,208,5136,2018-03-13 00:00:00
7405,209,4488,2018-04-05 00:00:00
7406,209,4488,2018-04-03 00:00:00
7407,209,4488,2018-03-27 00:00:00
7408,209,4488,2018-03-22 00:00:00
7409,209,4488,2018-03-20 00:00:00
7410,209,4488,2018-03-15 00:00:00
7411,210,5980,2018-04-06 00:00:00
7412,210,6197,2018-04-06 00:00:00
7413,210,6201,2018-04-06 00:00:00
7414,210,6207,2018-04-06 00:00:00
7415,210,5116,2018-04-06 00:00:00
7416,210,6367,2018-04-06 00:00:00
7417,210,6362,2018-04-06 00:00:00
7418,210,6354,2018-04-06 00:00:00
7419,210,6356,2018-04-06 00:00:00
7420,210,6366,2018-04-06 00:00:00
7421,210,6361,2018-04-06 00:00:00
7422,210,6365,2018-04-06 00:00:00
7423,210,6360,2018-04-06 00:00:00
7424,210,6363,2018-04-06 00:00:00
7425,210,6368,2018-04-06 00:00:00
7426,210,5210,2018-04-06 00:00:00
7427,210,4658,2018-04-06 00:00:00
7428,210,6355,2018-04-06 00:00:00
7429,210,6357,2018-04-06 00:00:00
7430,210,6370,2018-04-06 00:00:00
7431,210,6318,2018-04-06 00:00:00
7432,210,3333,2018-04-06 00:00:00
7433,210,5980,2018-04-09 00:00:00
7434,210,5979,2018-04-09 00:00:00
7435,210,6197,2018-04-09 00:00:00
7436,210,6201,2018-04-09 00:00:00
7437,210,6207,2018-04-09 00:00:00
7438,210,5116,2018-04-09 00:00:00
7439,210,6354,2018-04-09 00:00:00
7440,210,6356,2018-04-09 00:00:00
7441,210,6366,2018-04-09 00:00:00
7442,210,6361,2018-04-09 00:00:00
7443,210,6365,2018-04-09 00:00:00
7444,210,6360,2018-04-09 00:00:00
7445,210,6363,2018-04-09 00:00:00
7446,210,6368,2018-04-09 00:00:00
7447,210,5210,2018-04-09 00:00:00
7448,210,6357,2018-04-09 00:00:00
7449,210,6370,2018-04-09 00:00:00
7450,210,6318,2018-04-09 00:00:00
7451,210,3333,2018-04-09 00:00:00
7452,210,6376,2018-04-09 00:00:00
7453,208,5842,2018-04-10 00:00:00
7454,208,3512,2018-04-10 00:00:00
7455,208,6219,2018-04-10 00:00:00
7456,208,6226,2018-04-10 00:00:00
7457,208,6318,2018-04-10 00:00:00
7458,208,6322,2018-04-10 00:00:00
7459,208,5970,2018-04-10 00:00:00
7460,208,6218,2018-04-10 00:00:00
7461,208,4497,2018-04-10 00:00:00
7462,208,5136,2018-04-10 00:00:00
7463,208,4981,2018-04-10 00:00:00
7464,208,4374,2018-04-10 00:00:00
7465,208,6339,2018-04-10 00:00:00
7466,209,4452,2018-04-10 00:00:00
7467,209,3656,2018-04-10 00:00:00
7468,209,4808,2018-04-10 00:00:00
7469,209,5542,2018-04-10 00:00:00
7470,209,6022,2018-04-10 00:00:00
7471,209,5988,2018-04-10 00:00:00
7472,209,6341,2018-04-10 00:00:00
7473,209,6018,2018-04-10 00:00:00
7474,209,6340,2018-04-10 00:00:00
7475,209,6343,2018-04-10 00:00:00
7476,209,4711,2018-04-10 00:00:00
7477,209,4488,2018-04-10 00:00:00
7478,210,5980,2018-04-13 00:00:00
7479,210,5979,2018-04-13 00:00:00
7480,210,6201,2018-04-13 00:00:00
7481,210,6207,2018-04-13 00:00:00
7482,210,5116,2018-04-13 00:00:00
7483,210,6367,2018-04-13 00:00:00
7484,210,6354,2018-04-13 00:00:00
7485,210,6356,2018-04-13 00:00:00
7486,210,6366,2018-04-13 00:00:00
7487,210,6361,2018-04-13 00:00:00
7488,210,6363,2018-04-13 00:00:00
7489,210,6368,2018-04-13 00:00:00
7490,210,6365,2018-04-13 00:00:00
7491,210,5210,2018-04-13 00:00:00
7492,210,6355,2018-04-13 00:00:00
7493,210,6318,2018-04-13 00:00:00
7494,210,3333,2018-04-13 00:00:00
7495,210,6376,2018-04-13 00:00:00
7496,210,5980,2018-04-11 00:00:00
7497,210,5979,2018-04-11 00:00:00
7498,210,6197,2018-04-11 00:00:00
7499,210,6201,2018-04-11 00:00:00
7500,210,5116,2018-04-11 00:00:00
7501,210,6367,2018-04-11 00:00:00
7502,210,6362,2018-04-11 00:00:00
7503,210,6354,2018-04-11 00:00:00
7504,210,6366,2018-04-11 00:00:00
7505,210,6361,2018-04-11 00:00:00
7506,210,6365,2018-04-11 00:00:00
7507,210,6360,2018-04-11 00:00:00
7508,210,6363,2018-04-11 00:00:00
7509,210,6368,2018-04-11 00:00:00
7510,210,5210,2018-04-11 00:00:00
7511,210,4658,2018-04-11 00:00:00
7512,210,6355,2018-04-11 00:00:00
7513,210,6357,2018-04-11 00:00:00
7514,210,6370,2018-04-11 00:00:00
7515,210,6318,2018-04-11 00:00:00
7516,210,3333,2018-04-11 00:00:00
7517,210,6376,2018-04-11 00:00:00
7518,210,6369,2018-04-13 00:00:00
7519,210,6369,2018-04-11 00:00:00
7520,210,6369,2018-04-09 00:00:00
7521,210,6369,2018-04-06 00:00:00
7522,210,6369,2018-04-04 00:00:00
7523,210,6369,2018-03-28 00:00:00
7524,210,6369,2018-03-23 00:00:00
7525,210,6369,2018-03-21 00:00:00
7526,210,6369,2018-03-19 00:00:00
7527,210,6369,2018-03-16 00:00:00
7528,210,6369,2018-03-14 00:00:00
7529,210,6369,2018-03-12 00:00:00
7530,210,6376,2018-03-09 00:00:00
7531,209,4452,2018-04-12 00:00:00
7532,209,4674,2018-04-12 00:00:00
7533,209,5933,2018-04-12 00:00:00
7534,209,6210,2018-04-12 00:00:00
7535,209,3656,2018-04-12 00:00:00
7536,209,4808,2018-04-12 00:00:00
7537,209,5988,2018-04-12 00:00:00
7538,209,6022,2018-04-12 00:00:00
7539,209,6341,2018-04-12 00:00:00
7540,209,6018,2018-04-12 00:00:00
7541,209,6340,2018-04-12 00:00:00
7542,209,6343,2018-04-12 00:00:00
7543,209,6342,2018-04-12 00:00:00
7544,209,4711,2018-04-12 00:00:00
7545,209,4488,2018-04-12 00:00:00
7546,208,6197,2018-04-12 00:00:00
7547,208,5842,2018-04-12 00:00:00
7548,208,3512,2018-04-12 00:00:00
7549,208,6219,2018-04-12 00:00:00
7550,208,5847,2018-04-12 00:00:00
7551,208,6318,2018-04-12 00:00:00
7552,208,6226,2018-04-12 00:00:00
7553,208,5171,2018-04-12 00:00:00
7554,208,6322,2018-04-12 00:00:00
7555,208,5970,2018-04-12 00:00:00
7556,208,6218,2018-04-12 00:00:00
7557,208,4497,2018-04-12 00:00:00
7558,208,5944,2018-04-12 00:00:00
7559,208,5460,2018-04-12 00:00:00
7560,208,4374,2018-04-12 00:00:00
7561,208,6339,2018-04-12 00:00:00
7562,211,4172,2018-04-04 00:00:00
7563,211,3658,2018-04-04 00:00:00
7564,211,3512,2018-04-04 00:00:00
7565,211,6082,2018-04-04 00:00:00
7566,211,6091,2018-04-04 00:00:00
7567,211,4031,2018-04-04 00:00:00
7568,211,5881,2018-04-04 00:00:00
7569,211,6267,2018-04-04 00:00:00
7570,211,4674,2018-04-04 00:00:00
7571,211,4558,2018-04-04 00:00:00
7572,211,6204,2018-04-04 00:00:00
7573,211,6224,2018-04-04 00:00:00
7574,211,4374,2018-04-04 00:00:00
7575,211,6226,2018-04-04 00:00:00
7576,211,6209,2018-04-04 00:00:00
7577,211,5696,2018-04-04 00:00:00
7578,211,5988,2018-04-04 00:00:00
7579,211,4808,2018-04-04 00:00:00
7580,211,4172,2018-04-09 00:00:00
7581,211,3658,2018-04-09 00:00:00
7582,211,3512,2018-04-09 00:00:00
7583,211,6082,2018-04-09 00:00:00
7584,211,6091,2018-04-09 00:00:00
7585,211,4031,2018-04-09 00:00:00
7586,211,5881,2018-04-09 00:00:00
7587,211,6267,2018-04-09 00:00:00
7588,211,4558,2018-04-09 00:00:00
7589,211,4674,2018-04-09 00:00:00
7590,211,5604,2018-04-09 00:00:00
7591,211,6204,2018-04-09 00:00:00
7592,211,4374,2018-04-09 00:00:00
7593,211,6224,2018-04-09 00:00:00
7594,211,6408,2018-04-09 00:00:00
7595,211,6413,2018-04-09 00:00:00
7596,211,6410,2018-04-09 00:00:00
7597,211,6209,2018-04-09 00:00:00
7598,211,6418,2018-04-09 00:00:00
7599,211,4808,2018-04-09 00:00:00
7600,211,6415,2018-04-09 00:00:00
7601,211,6414,2018-04-09 00:00:00
7602,211,5696,2018-04-09 00:00:00
7603,211,5988,2018-04-09 00:00:00
7604,211,6417,2018-04-09 00:00:00
7605,209,4452,2018-04-17 00:00:00
7606,209,4674,2018-04-17 00:00:00
7607,209,5933,2018-04-17 00:00:00
7608,209,3656,2018-04-17 00:00:00
7609,209,4808,2018-04-17 00:00:00
7610,209,5542,2018-04-17 00:00:00
7611,209,6022,2018-04-17 00:00:00
7612,209,6341,2018-04-17 00:00:00
7613,209,5988,2018-04-17 00:00:00
7614,209,6018,2018-04-17 00:00:00
7615,209,6340,2018-04-17 00:00:00
7616,209,6342,2018-04-17 00:00:00
7617,209,6343,2018-04-17 00:00:00
7618,209,4488,2018-04-17 00:00:00
7619,210,5980,2018-04-18 00:00:00
7620,210,6197,2018-04-18 00:00:00
7621,210,6201,2018-04-18 00:00:00
7622,210,6207,2018-04-18 00:00:00
7623,210,5116,2018-04-18 00:00:00
7624,210,5980,2018-04-16 00:00:00
7625,210,5979,2018-04-16 00:00:00
7626,210,6197,2018-04-16 00:00:00
7627,210,6201,2018-04-16 00:00:00
7628,210,6207,2018-04-16 00:00:00
7629,210,5116,2018-04-16 00:00:00
7630,210,6367,2018-04-16 00:00:00
7631,210,6362,2018-04-16 00:00:00
7632,210,6354,2018-04-16 00:00:00
7633,210,6356,2018-04-16 00:00:00
7634,210,6366,2018-04-16 00:00:00
7635,210,6361,2018-04-16 00:00:00
7636,210,6365,2018-04-16 00:00:00
7637,210,6360,2018-04-16 00:00:00
7638,210,6363,2018-04-16 00:00:00
7639,210,6368,2018-04-16 00:00:00
7640,210,5210,2018-04-16 00:00:00
7641,210,4658,2018-04-16 00:00:00
7642,210,6355,2018-04-16 00:00:00
7643,210,6357,2018-04-16 00:00:00
7644,210,6318,2018-04-16 00:00:00
7645,210,3333,2018-04-16 00:00:00
7646,210,6376,2018-04-16 00:00:00
7647,210,6369,2018-04-16 00:00:00
7648,210,6367,2018-04-18 00:00:00
7649,210,6362,2018-04-18 00:00:00
7650,210,6354,2018-04-18 00:00:00
7651,210,6356,2018-04-18 00:00:00
7652,210,6366,2018-04-18 00:00:00
7653,210,6365,2018-04-18 00:00:00
7654,210,6363,2018-04-18 00:00:00
7655,210,5210,2018-04-18 00:00:00
7656,210,4658,2018-04-18 00:00:00
7657,210,6355,2018-04-18 00:00:00
7658,210,6357,2018-04-18 00:00:00
7659,210,6318,2018-04-18 00:00:00
7660,210,3333,2018-04-18 00:00:00
7661,210,6376,2018-04-18 00:00:00
7662,210,6369,2018-04-18 00:00:00
7663,209,4452,2018-04-19 00:00:00
7664,209,4674,2018-04-19 00:00:00
7665,209,5933,2018-04-19 00:00:00
7666,209,3656,2018-04-19 00:00:00
7667,209,4808,2018-04-19 00:00:00
7668,209,5542,2018-04-19 00:00:00
7669,209,6022,2018-04-19 00:00:00
7670,209,5988,2018-04-19 00:00:00
7671,209,6018,2018-04-19 00:00:00
7672,209,6340,2018-04-19 00:00:00
7673,209,6343,2018-04-19 00:00:00
7674,209,6342,2018-04-19 00:00:00
7675,209,4711,2018-04-19 00:00:00
7676,209,4488,2018-04-19 00:00:00
7677,209,4452,2018-04-24 00:00:00
7678,209,4674,2018-04-24 00:00:00
7679,209,5933,2018-04-24 00:00:00
7680,209,4808,2018-04-24 00:00:00
7681,209,6022,2018-04-24 00:00:00
7682,209,5988,2018-04-24 00:00:00
7683,209,6018,2018-04-24 00:00:00
7684,209,6340,2018-04-24 00:00:00
7685,209,6343,2018-04-24 00:00:00
7686,209,6342,2018-04-24 00:00:00
7687,209,4711,2018-04-24 00:00:00
7688,209,4488,2018-04-24 00:00:00
7689,208,5472,2018-04-19 00:00:00
7690,208,6197,2018-04-19 00:00:00
7691,208,5842,2018-04-19 00:00:00
7692,208,3512,2018-04-19 00:00:00
7693,208,6219,2018-04-19 00:00:00
7694,208,5847,2018-04-19 00:00:00
7695,208,6318,2018-04-19 00:00:00
7696,208,6226,2018-04-19 00:00:00
7697,208,6322,2018-04-19 00:00:00
7698,208,5970,2018-04-19 00:00:00
7699,208,6218,2018-04-19 00:00:00
7700,208,4497,2018-04-19 00:00:00
7701,208,6339,2018-04-19 00:00:00
7702,208,4374,2018-04-19 00:00:00
7703,208,5460,2018-04-19 00:00:00
7704,208,5136,2018-04-19 00:00:00
7705,208,5472,2018-04-24 00:00:00
7706,208,5842,2018-04-24 00:00:00
7707,208,3512,2018-04-24 00:00:00
7708,208,6219,2018-04-24 00:00:00
7709,208,6245,2018-04-24 00:00:00
7710,208,6318,2018-04-24 00:00:00
7711,208,6226,2018-04-24 00:00:00
7712,208,5171,2018-04-24 00:00:00
7713,208,6322,2018-04-24 00:00:00
7714,208,5970,2018-04-24 00:00:00
7715,208,4981,2018-04-24 00:00:00
7716,208,5460,2018-04-24 00:00:00
7717,208,6339,2018-04-24 00:00:00
7718,208,4374,2018-04-24 00:00:00
7719,210,5980,2018-04-25 00:00:00
7720,210,5979,2018-04-25 00:00:00
7721,210,6197,2018-04-25 00:00:00
7722,210,6201,2018-04-25 00:00:00
7723,210,5116,2018-04-25 00:00:00
7724,210,6207,2018-04-25 00:00:00
7725,210,6367,2018-04-25 00:00:00
7726,210,6362,2018-04-25 00:00:00
7727,210,6354,2018-04-25 00:00:00
7728,210,6356,2018-04-25 00:00:00
7729,210,6366,2018-04-25 00:00:00
7730,210,6361,2018-04-25 00:00:00
7731,210,6365,2018-04-25 00:00:00
7732,210,6360,2018-04-25 00:00:00
7733,210,6363,2018-04-25 00:00:00
7734,210,6368,2018-04-25 00:00:00
7735,210,5210,2018-04-25 00:00:00
7736,210,4658,2018-04-25 00:00:00
7737,210,6355,2018-04-25 00:00:00
7738,210,6357,2018-04-25 00:00:00
7739,210,6318,2018-04-25 00:00:00
7740,210,6369,2018-04-25 00:00:00
7741,210,5980,2018-04-23 00:00:00
7742,210,5979,2018-04-23 00:00:00
7743,210,6197,2018-04-23 00:00:00
7744,210,6201,2018-04-23 00:00:00
7745,210,6207,2018-04-23 00:00:00
7746,210,6367,2018-04-23 00:00:00
7747,210,5116,2018-04-23 00:00:00
7748,210,6354,2018-04-23 00:00:00
7749,210,6356,2018-04-23 00:00:00
7750,210,6366,2018-04-23 00:00:00
7751,210,6361,2018-04-23 00:00:00
7752,210,6365,2018-04-23 00:00:00
7753,210,6363,2018-04-23 00:00:00
7754,210,6368,2018-04-23 00:00:00
7755,210,5210,2018-04-23 00:00:00
7756,210,6355,2018-04-23 00:00:00
7757,210,6357,2018-04-23 00:00:00
7758,210,6318,2018-04-23 00:00:00
7759,210,3333,2018-04-23 00:00:00
7760,210,6376,2018-04-23 00:00:00
7761,210,6369,2018-04-23 00:00:00
7762,210,6197,2018-04-20 00:00:00
7763,210,6201,2018-04-20 00:00:00
7764,210,6207,2018-04-20 00:00:00
7765,210,5116,2018-04-20 00:00:00
7766,210,6366,2018-04-20 00:00:00
